key_studentInfo,final_result,disability,module_presentation_length,gender,highest_education,imd_band,num_of_prev_attempts,region,studied_credits,age_band,Nombre de date_submitted,Moyenne de score,Moyenne pondérée de score,date_registration,Nombre de date,sum_click,Nombre de activity_type
579416FFF2013J,Fail,N,268,M,Lower Than A Level,50-60%,0,East Midlands Region,60,0-35,4,"79,75",78.1935914552737,-67,147,503,38
579470DDD2013J,Fail,N,261,M,A Level or Equivalent,10-20,0,Scotland,90,0-35,6,"66,67",67.35592393954168,-99,252,663,88
579482FFF2013J,Fail,N,268,M,A Level or Equivalent,70-80%,0,Scotland,60,35-55,3,"36,67",7.781041388518025,-65,301,973,94
579506FFF2013J,Pass,N,268,M,A Level or Equivalent,50-60%,0,North Region,60,0-35,12,"68,50",68.47464595705802,-123,297,1578,69
579526FFF2013J,Pass,N,268,M,Lower Than A Level,80-90%,0,Yorkshire Region,60,0-35,12,"74,50",74.7505710370032,-149,954,3787,176
579528GGG2013J,Pass,N,261,F,Lower Than A Level,80-90%,0,East Midlands Region,30,35-55,9,"85,78",,-103,163,554,39
579549BBB2013J,Pass,N,268,F,A Level or Equivalent,20-30%,0,North Western Region,60,0-35,10,"65,20",70.13131313131314,-29,154,364,36
579557FFF2013J,Distinction,N,268,M,A Level or Equivalent,40-50%,0,South West Region,60,0-35,12,"90,17",93.61809045226131,-154,1150,4910,182
579567DDD2013J,Pass,N,261,M,A Level or Equivalent,90-100%,0,South Region,60,0-35,6,"77,17",79.58581179912238,-156,898,2471,153
579571BBB2013J,Pass,N,268,F,Lower Than A Level,0-10%,0,Yorkshire Region,60,0-35,11,"77,45",73.25,-164,334,810,55
579572GGG2013J,Pass,N,261,F,Lower Than A Level,70-80%,0,East Anglian Region,30,35-55,7,"80,71",,-116,277,703,50
579575BBB2013J,Pass,N,268,F,Lower Than A Level,30-40%,0,Ireland,75,0-35,10,"59,00",58.28048780487805,-24,87,210,22
579583CCC2014J,Pass,N,269,M,Lower Than A Level,40-50%,0,South West Region,30,0-35,4,"63,00",67.44,-46,963,5231,80
579614CCC2014J,Pass,N,269,M,Lower Than A Level,10-20,0,North Region,60,0-35,7,"74,57",78.33333333333333,-101,573,3382,74
579619BBB2013J,Pass,N,268,F,Lower Than A Level,20-30%,0,Ireland,90,0-35,11,"74,82",70.91,-63,885,2719,106
579660FFF2014J,Pass,N,269,M,Lower Than A Level,70-80%,0,London Region,60,0-35,12,"84,00",82.39515760621288,-41,512,2119,97
579661GGG2013J,Pass,N,261,F,Lower Than A Level,0-10%,0,West Midlands Region,30,0-35,9,"70,22",,-141,209,888,42
579685FFF2013J,Fail,N,268,M,No Formal quals,0-10%,0,West Midlands Region,60,0-35,12,"68,08",59.94929191411604,-148,496,3602,91
579686FFF2014J,Pass,N,269,M,A Level or Equivalent,40-50%,0,Wales,90,0-35,12,"74,25",66.62037460027409,-85,720,3154,145
579717DDD2013J,Pass,Y,261,F,A Level or Equivalent,40-50%,0,Scotland,120,0-35,5,"68,00",65.13118644067796,-32,654,1632,157
579723EEE2013J,Pass,N,268,M,Lower Than A Level,90-100%,0,South East Region,60,35-55,4,"58,25",55.04,-81,448,2247,53
579737FFF2013J,Pass,N,268,M,A Level or Equivalent,20-30%,0,North Region,60,0-35,12,"84,58",78.09273640931931,-114,570,2337,140
579762BBB2013J,Pass,N,268,F,HE Qualification,80-90%,0,East Midlands Region,60,35-55,11,"77,82",66,-29,207,522,45
580094BBB2013J,Pass,N,268,F,Lower Than A Level,10-20,0,North Region,120,0-35,11,"87,82",77.83,-144,749,2259,60
580317FFF2013J,Distinction,N,268,M,A Level or Equivalent,40-50%,0,West Midlands Region,120,0-35,12,"90,25",93.02649611694838,-100,715,2970,164
580342CCC2014J,Pass,N,269,M,Lower Than A Level,30-40%,0,East Midlands Region,60,0-35,8,"84,25",86.49,-66,415,1062,103
580342FFF2013J,Pass,N,268,M,Lower Than A Level,30-40%,0,East Midlands Region,60,0-35,12,"82,42",78.28917313841939,-80,663,2879,185
580346BBB2013J,Pass,N,268,F,A Level or Equivalent,90-100%,0,South East Region,60,35-55,11,"95,18",93.19,-158,1731,12969,48
580360BBB2013J,Pass,N,268,F,Lower Than A Level,10-20,0,East Anglian Region,60,0-35,10,"73,00",58.676767676767675,-116,64,139,19
580372EEE2013J,Fail,N,268,M,HE Qualification,70-80%,0,Yorkshire Region,60,0-35,3,"77,00",77.83333333333333,-132,102,436,38
580380FFF2013J,Pass,N,268,F,A Level or Equivalent,50-60%,0,East Anglian Region,60,0-35,9,"76,89",63.45405037440436,-42,461,1986,93
580384CCC2014J,Distinction,N,269,M,Post Graduate Qualification,20-30%,0,Scotland,60,35-55,7,"96,71",96.85714285714286,-15,484,1870,73
580389AAA2013J,Pass,N,268,M,HE Qualification,90-100%,0,Ireland,120,0-35,5,"71,40",70.6,-22,316,1271,62
580393DDD2013J,Pass,N,261,M,A Level or Equivalent,70-80%,0,East Anglian Region,90,0-35,6,"53,33",45.585324232081916,-116,286,889,96
580412BBB2013J,Withdrawn,N,268,F,Lower Than A Level,20-30%,0,North Region,120,0-35,5,"77,60",57.651162790697676,-109,50,114,19
580415DDD2013J,Distinction,N,261,F,Lower Than A Level,80-90%,0,North Western Region,120,0-35,6,"86,83",85.889566065334,-63,1196,3455,150
580441DDD2013J,Fail,N,261,M,HE Qualification,40-50%,0,East Anglian Region,60,35-55,1,"70,00",70,-109,62,168,25
580450DDD2014J,Fail,N,262,M,Post Graduate Qualification,90-100%,1,East Anglian Region,60,0-35,5,"73,00",74.73333333333333,-39,180,350,60
580458DDD2014J,Pass,N,262,F,A Level or Equivalent,70-80%,0,London Region,60,0-35,6,"82,33",82.75,-37,964,2626,139
580459FFF2014J,Pass,N,269,M,A Level or Equivalent,50-60%,0,North Region,60,0-35,12,"84,25",81.94700776610324,-135,896,3397,211
580468DDD2013J,Pass,N,261,F,Lower Than A Level,30-40%,0,London Region,60,0-35,6,"69,33",57.384446611409075,-53,746,1512,174
580469GGG2013J,Fail,N,261,F,Lower Than A Level,10-20,0,South East Region,30,0-35,3,"93,33",,-85,97,326,22
580477FFF2013J,Withdrawn,Y,268,M,Lower Than A Level,80-90%,0,East Anglian Region,120,0-35,8,"65,25",47.236895847515314,-42,463,1677,100
580484FFF2013J,Fail,N,268,M,HE Qualification,70-80%,0,Scotland,135,0-35,3,"84,33",90,-66,180,856,51
580497BBB2013J,Withdrawn,N,268,F,A Level or Equivalent,10-20,0,North Western Region,60,0-35,1,"90,00",90,-114,39,76,19
580516DDD2013J,Pass,N,261,M,A Level or Equivalent,80-90%,0,East Midlands Region,180,0-35,5,"66,80",56.51966101694915,-149,570,1225,119
580534DDD2013J,Fail,N,261,M,A Level or Equivalent,0-10%,0,North Western Region,60,0-35,3,"60,00",60.037151702786375,-127,157,428,51
580534DDD2014J,Fail,N,262,M,A Level or Equivalent,0-10%,1,North Western Region,60,0-35,1,"40,00",40,-59,27,76,14
580540BBB2013J,Pass,Y,268,F,A Level or Equivalent,10-20,0,South East Region,120,0-35,11,"77,91",68.26,-59,245,427,49
580555FFF2013J,Pass,N,268,M,A Level or Equivalent,70-80%,0,South West Region,120,0-35,12,"78,50",79.84102329830974,-138,438,2113,101
580592BBB2013J,Withdrawn,N,268,F,Lower Than A Level,30-40%,0,West Midlands Region,60,0-35,7,"70,86",63.644444444444446,-51,140,328,28
580612BBB2013J,Pass,N,268,F,Lower Than A Level,30-40%,0,North Region,60,0-35,10,"64,80",58.28048780487805,-154,609,1554,57
580642DDD2013J,Pass,N,261,F,HE Qualification,0-10%,0,North Western Region,60,0-35,6,"59,83",44.115065821550466,-96,645,1602,170
580646BBB2013J,Distinction,N,268,F,A Level or Equivalent,30-40%,0,London Region,60,0-35,10,"87,10",83,-74,311,606,36
580657CCC2014J,Withdrawn,N,269,M,A Level or Equivalent,70-80%,0,East Anglian Region,90,0-35,2,"71,50",74.36363636363636,-102,75,265,22
580657FFF2013J,Pass,N,268,M,A Level or Equivalent,70-80%,0,East Anglian Region,60,0-35,12,"81,83",80.71082686158063,-67,881,3291,187
580684BBB2013J,Fail,N,268,F,A Level or Equivalent,10-20,0,North Western Region,120,0-35,10,"71,50",74.89024390243902,-148,136,318,23
580689EEE2013J,Withdrawn,Y,268,M,HE Qualification,20-30%,0,Scotland,90,35-55,2,"76,50",77.72727272727273,-80,323,991,36
580689EEE2014J,Fail,Y,269,M,HE Qualification,20-30%,1,Scotland,60,35-55,2,"76,50",77.72727272727273,-122,43,215,18
580702FFF2013J,Pass,N,268,M,HE Qualification,80-90%,0,London Region,120,0-35,11,"69,55",57.23689584751533,-19,172,787,39
580706DDD2013J,Withdrawn,N,261,M,A Level or Equivalent,60-70%,0,West Midlands Region,60,0-35,2,"61,00",65.5206611570248,-128,143,485,26
580709CCC2014J,Withdrawn,N,269,M,A Level or Equivalent,10-20,0,South Region,60,0-35,2,"49,50",38.36363636363637,-25,22,78,10
580709FFF2013J,Pass,N,268,M,A Level or Equivalent,10-20,0,South Region,60,0-35,12,"81,42",88.93147555961627,-130,248,1032,76
580714CCC2014J,Pass,N,269,M,A Level or Equivalent,60-70%,0,Yorkshire Region,60,0-35,8,"83,25",81.97,-94,233,980,33
580714DDD2013J,Distinction,N,261,M,A Level or Equivalent,60-70%,0,Yorkshire Region,60,0-35,6,"94,67",94.30375426621161,-150,449,1004,116
580719EEE2013J,Distinction,N,268,F,HE Qualification,80-90%,0,Scotland,60,35-55,4,"95,25",94.92,-44,563,2457,64
58071AAA2014J,Pass,N,269,M,HE Qualification,90-100%,0,East Anglian Region,60,55<=,5,"76,00",74.9,-72,791,3648,107
580722CCC2014J,Withdrawn,Y,269,M,A Level or Equivalent,90-100%,1,South Region,60,0-35,3,"77,00",73.11764705882354,-67,106,307,26
580743FFF2013J,Pass,N,268,M,HE Qualification,30-40%,0,North Western Region,60,35-55,12,"73,17",60.96253997259022,-144,822,4410,200
580774EEE2013J,Fail,N,268,M,Lower Than A Level,50-60%,0,Wales,120,0-35,2,"80,50",79.27272727272727,-15,77,382,20
580779FFF2013J,Pass,N,268,F,A Level or Equivalent,70-80%,0,East Midlands Region,90,0-35,12,"82,50",89.93375970762905,-116,1273,5387,191
580798CCC2014J,Pass,N,269,M,Lower Than A Level,60-70%,0,South West Region,60,0-35,8,"79,25",79.83,-115,438,1512,75
580798EEE2014J,Pass,N,269,M,Lower Than A Level,60-70%,0,South West Region,60,0-35,4,"87,00",86.04,-115,541,2396,66
580834FFF2014J,Distinction,N,269,M,Lower Than A Level,50-60%,0,East Anglian Region,60,35-55,12,"91,25",88.68433074463223,-123,1586,8108,276
580842FFF2013J,Distinction,N,268,F,Lower Than A Level,90-100%,0,South Region,90,35-55,12,"85,50",86.2494289629968,-42,1378,7492,218
580845CCC2014J,Pass,N,269,M,HE Qualification,30-40%,0,Scotland,120,0-35,8,"64,75",62.08,-115,524,2276,80
580845FFF2014J,Pass,N,269,M,HE Qualification,30-40%,0,Scotland,120,0-35,12,"80,92",77.38190954773869,-115,716,2976,129
580860GGG2013J,Distinction,N,261,F,A Level or Equivalent,80-90%,0,South West Region,30,0-35,9,"88,33",,-121,271,993,48
580867FFF2013J,Pass,N,268,M,Lower Than A Level,0-10%,0,East Midlands Region,60,0-35,12,"75,75",80.32891731384194,-149,645,2291,103
580870GGG2013J,Pass,N,261,M,Lower Than A Level,80-90%,0,South Region,30,0-35,9,"85,56",,-129,87,433,25
580880BBB2013J,Pass,N,268,M,A Level or Equivalent,20-30%,0,Ireland,75,0-35,11,"73,73",72.02,-72,650,1548,88
580883BBB2013J,Pass,N,268,F,HE Qualification,60-70%,0,Ireland,60,0-35,11,"88,73",81.45,-35,857,2401,70
580916CCC2014J,Pass,N,269,F,A Level or Equivalent,50-60%,0,North Region,30,35-55,8,"72,63",73.92,-101,456,1165,64
580916DDD2013J,Pass,N,261,F,A Level or Equivalent,50-60%,0,North Region,60,35-55,6,"75,83",74.68503169185763,-44,729,1662,143
580926FFF2014J,Fail,Y,269,M,Lower Than A Level,30-40%,2,North Western Region,120,0-35,3,"52,67",53.92256341789053,-25,142,373,54
580960BBB2013J,Pass,N,268,F,A Level or Equivalent,10-20,0,South West Region,120,35-55,11,"81,36",73.54,-95,383,1203,59
580970EEE2013J,Pass,N,268,M,A Level or Equivalent,20-30%,0,West Midlands Region,60,0-35,4,"85,00",84.52,-30,308,1072,50
580975BBB2013J,Fail,N,268,F,HE Qualification,50-60%,0,Ireland,60,0-35,4,"83,00",73.33333333333333,-8,100,251,19
581003GGG2013J,Fail,N,261,M,HE Qualification,0-10%,0,North Western Region,30,0-35,3,"62,33",,-23,9,21,5
581011EEE2013J,Withdrawn,N,268,M,Lower Than A Level,80-90%,0,West Midlands Region,30,0-35,2,"89,00",90.0909090909091,-148,332,1139,41
581016BBB2014J,Pass,N,262,F,Lower Than A Level,40-50%,1,South East Region,60,0-35,5,"58,40",72.9,-161,393,1606,96
581034FFF2013J,Pass,N,268,F,Lower Than A Level,20-30%,0,West Midlands Region,90,35-55,12,"71,08",63.89629968021928,-144,1967,10088,306
581038BBB2013J,Fail,N,268,F,Lower Than A Level,30-40%,0,East Midlands Region,120,0-35,4,"80,75",68.48,-149,254,719,22
581062GGG2013J,Distinction,N,261,F,A Level or Equivalent,30-40%,0,South East Region,30,0-35,9,"86,67",,-45,189,587,43
581063GGG2013J,Distinction,N,261,F,A Level or Equivalent,20-30%,0,East Anglian Region,30,0-35,9,"81,33",,-50,229,712,44
581082EEE2014J,Pass,N,269,M,A Level or Equivalent,90-100%,0,East Anglian Region,60,0-35,4,"93,75",93.36,-113,726,3816,64
581118BBB2014J,Pass,N,262,F,A Level or Equivalent,30-40%,0,East Anglian Region,60,35-55,5,"82,20",77.4,-44,207,828,72
581118GGG2013J,Distinction,N,261,F,A Level or Equivalent,30-40%,0,East Anglian Region,30,0-35,8,"90,00",,-131,164,699,35
581123CCC2014J,Pass,N,269,M,A Level or Equivalent,70-80%,1,West Midlands Region,30,0-35,8,"58,13",61.54,-87,250,650,63
581123EEE2013J,Pass,N,268,M,A Level or Equivalent,70-80%,0,West Midlands Region,150,0-35,4,"82,50",81.96,-144,292,859,51
581129AAA2013J,Fail,N,268,M,A Level or Equivalent,30-40%,0,East Anglian Region,120,0-35,2,"40,00",40,-38,76,194,25
581135FFF2013J,Pass,N,268,M,A Level or Equivalent,80-90%,0,South East Region,60,0-35,12,"91,83",92.59159433531292,-124,1898,10898,252
581138DDD2013J,Fail,N,261,F,A Level or Equivalent,80-90%,0,South East Region,60,0-35,6,"44,00",34.81496830814237,-123,665,1969,123
581139BBB2013J,Pass,N,268,F,Lower Than A Level,70-80%,0,London Region,60,35-55,11,"85,73",78.65,-102,130,269,41
581178BBB2014J,Pass,N,262,F,Lower Than A Level,0-10%,0,North Western Region,60,0-35,5,"63,20",54.2,-81,102,359,31
581178GGG2013J,Pass,N,261,F,Lower Than A Level,0-10%,0,North Western Region,30,0-35,8,"73,88",,-18,124,284,35
581179CCC2014J,Pass,N,269,M,Lower Than A Level,30-40%,0,South East Region,60,0-35,7,"63,29",65.95604395604396,-67,336,931,67
581179EEE2013J,Pass,N,268,M,Lower Than A Level,30-40%,0,South East Region,30,0-35,4,"72,00",70.08,-29,691,2452,65
581200GGG2013J,Pass,N,261,F,A Level or Equivalent,60-70%,0,South West Region,30,35-55,9,"88,33",,-114,86,364,24
581219FFF2013J,Withdrawn,N,268,M,Lower Than A Level,80-90%,0,North Western Region,60,0-35,6,"70,33",50,-53,440,1421,104
581219FFF2014J,Fail,N,269,M,Lower Than A Level,80-90%,1,North Western Region,60,0-35,1,"46,00",46,-65,84,358,40
581234EEE2013J,Pass,N,268,M,A Level or Equivalent,50-60%,0,North Western Region,60,0-35,4,"88,00",87.76,-143,477,1856,55
581235BBB2013J,Withdrawn,N,268,F,Lower Than A Level,90-100%,0,West Midlands Region,120,0-35,6,"80,00",85.95454545454545,-148,260,738,36
581235BBB2014J,Pass,N,262,F,Lower Than A Level,90-100%,1,West Midlands Region,60,0-35,4,"83,00",79.23076923076923,-144,161,639,41
581238EEE2014J,Pass,N,269,M,Lower Than A Level,70-80%,0,Yorkshire Region,60,35-55,4,"78,75",78.24,-155,365,1780,54
581239GGG2013J,Pass,N,261,F,A Level or Equivalent,30-40%,0,East Anglian Region,60,35-55,9,"90,11",,-137,147,492,37
581247CCC2014J,Pass,N,269,M,A Level or Equivalent,20-30%,0,Scotland,30,35-55,4,"86,75",83.24,-46,1693,4655,92
581253FFF2013J,Fail,N,268,M,Lower Than A Level,50-60%,0,West Midlands Region,60,35-55,12,"53,55",28.29145728643216,-49,1685,8677,298
581253FFF2014J,Pass,N,269,M,Lower Than A Level,50-60%,1,West Midlands Region,120,35-55,12,"55,83",49.275925079945175,-38,1573,6269,174
581261FFF2013J,Pass,N,268,M,No Formal quals,50-60%,0,South Region,60,0-35,12,"68,33",63.89401553220649,-127,524,1953,104
581288CCC2014J,Withdrawn,N,269,M,HE Qualification,90-100%,0,North Western Region,90,35-55,4,"81,50",83.35,-37,152,332,39
581305BBB2013J,Fail,N,268,F,A Level or Equivalent,50-60%,0,East Midlands Region,60,0-35,11,"74,91",64.29,-149,115,371,31
581307FFF2013J,Fail,N,268,M,Lower Than A Level,30-40%,0,Ireland,90,0-35,7,"41,67",7.4504339881224295,-52,372,1330,82
581316CCC2014J,Pass,N,269,F,A Level or Equivalent,50-60%,0,Scotland,60,35-55,4,"70,25",65.48,-87,334,992,60
581320DDD2013J,Withdrawn,N,261,M,HE Qualification,0-10%,0,Scotland,120,0-35,1,"65,00",65,-31,65,144,15
581332FFF2013J,Pass,N,268,M,Lower Than A Level,20-30%,0,South Region,90,0-35,12,"63,75",59.7505710370032,-108,514,2309,91
581340EEE2013J,Distinction,N,268,M,HE Qualification,90-100%,0,Scotland,60,0-35,4,"88,00",88,-22,552,2553,58
581341FFF2013J,Withdrawn,N,268,M,A Level or Equivalent,70-80%,0,East Midlands Region,150,0-35,2,"69,00",69,-32,95,157,35
581342FFF2013J,Fail,N,268,M,Lower Than A Level,50-60%,0,East Anglian Region,120,0-35,2,"76,50",74,-136,285,882,59
581410CCC2014J,Withdrawn,Y,269,M,A Level or Equivalent,50-60%,0,South East Region,90,0-35,3,"77,33",75.27777777777777,-73,141,489,32
581410FFF2013J,Pass,Y,268,M,A Level or Equivalent,50-60%,0,South East Region,60,0-35,12,"80,75",79.1324805847419,-144,832,3032,111
581412FFF2013J,Fail,N,268,M,Lower Than A Level,80-90%,0,Wales,150,0-35,1,"84,00",84,-12,228,644,64
581414GGG2013J,Pass,Y,261,F,Lower Than A Level,70-80%,0,South West Region,30,0-35,9,"60,00",,-107,73,174,24
581431BBB2013J,Fail,N,268,F,Lower Than A Level,40-50%,0,Ireland,75,0-35,10,"81,20",70.51219512195122,-45,117,326,16
581438EEE2013J,Distinction,N,268,M,A Level or Equivalent,40-50%,0,East Anglian Region,60,0-35,4,"91,25",91.76,-86,435,1419,59
581439EEE2013J,Fail,N,268,M,HE Qualification,70-80%,0,West Midlands Region,60,0-35,1,"83,00",83,-149,42,121,15
581485GGG2013J,Pass,N,261,F,A Level or Equivalent,10-20,0,North Western Region,30,35-55,8,"76,88",,-142,257,777,49
581486FFF2013J,Pass,N,268,M,Lower Than A Level,"",0,North Region,90,0-35,12,"78,42",75.5121059844678,-136,398,1693,106
581490FFF2013J,Pass,N,268,F,Lower Than A Level,10-20,0,Yorkshire Region,120,0-35,12,"74,83",72.34216537231613,-96,1181,6727,122
581510GGG2013J,Fail,N,261,F,Lower Than A Level,40-50%,0,North Region,30,0-35,4,"51,25",,-93,52,196,13
581523FFF2013J,Pass,N,268,M,A Level or Equivalent,40-50%,0,South East Region,150,0-35,12,"67,83",63.19872087711284,-32,799,4073,150
581530BBB2013J,Pass,N,268,F,A Level or Equivalent,20-30%,0,Scotland,60,0-35,8,"65,38",66.63917525773196,-107,42,81,15
581532FFF2013J,Pass,N,268,M,Lower Than A Level,40-50%,0,South Region,120,0-35,12,"74,33",72.52535404294198,-109,1482,7346,248
581533EEE2013J,Pass,N,268,M,A Level or Equivalent,60-70%,0,South West Region,60,0-35,4,"81,00",79.2,-32,226,705,40
581552CCC2014J,Pass,N,269,M,A Level or Equivalent,30-40%,0,London Region,90,0-35,7,"87,14",84.25,-108,452,1362,61
581552DDD2013J,Distinction,N,261,M,A Level or Equivalent,30-40%,0,London Region,90,0-35,6,"83,33",78.26060458313019,-70,630,1660,116
581563FFF2013J,Withdrawn,N,268,M,A Level or Equivalent,10-20,0,North Region,120,0-35,2,"64,00",64,-156,153,327,32
581574FFF2013J,Pass,N,268,M,Lower Than A Level,50-60%,0,South East Region,60,0-35,12,"80,17",81.90726359068069,-156,780,3160,167
581586BBB2013J,Pass,N,268,F,HE Qualification,0-10%,0,West Midlands Region,120,0-35,11,"78,55",68.22,-142,172,371,21
581593DDD2013J,Pass,N,261,M,HE Qualification,40-50%,0,North Western Region,60,0-35,6,"82,50",77.5443686006826,-107,841,2139,180
581614FFF2013J,Pass,N,268,M,A Level or Equivalent,90-100%,0,East Anglian Region,120,0-35,9,"87,56",83.38190954773869,-154,407,1394,94
581616FFF2013J,Fail,N,268,M,Lower Than A Level,0-10%,0,London Region,60,0-35,12,"65,92",47.633622658748294,-156,893,4157,198
581625BBB2013J,Fail,N,268,F,Lower Than A Level,50-60%,0,Scotland,60,0-35,1,"75,00",75,-31,88,305,17
581652GGG2013J,Distinction,Y,261,F,A Level or Equivalent,60-70%,0,East Anglian Region,30,35-55,9,"79,22",,-113,360,992,52
581656CCC2014J,Pass,Y,269,M,A Level or Equivalent,60-70%,0,South West Region,60,0-35,8,"76,88",76.75,-28,305,884,62
581656FFF2013J,Pass,Y,268,M,A Level or Equivalent,60-70%,0,South West Region,60,0-35,12,"73,33",61.89629968021928,-87,742,3158,163
581657BBB2013J,Pass,N,268,F,Lower Than A Level,70-80%,0,Yorkshire Region,60,35-55,8,"61,38",53.1625,-148,164,432,36
581659FFF2014J,Distinction,N,269,F,Lower Than A Level,10-20,0,South Region,60,0-35,12,"90,33",83.40840566468705,-155,1931,8332,240
581676CCC2014J,Fail,N,269,M,Lower Than A Level,60-70%,0,West Midlands Region,60,35-55,8,"60,63",61.77,-92,781,2605,92
581697DDD2013J,Pass,N,261,M,A Level or Equivalent,50-60%,0,West Midlands Region,60,0-35,6,"84,67",83.25450999512434,-87,500,990,108
581700FFF2013J,Fail,N,268,M,A Level or Equivalent,30-40%,0,South East Region,90,0-35,1,"86,00",86,-29,47,119,23
581708CCC2014J,Withdrawn,N,269,M,A Level or Equivalent,20-30%,0,Yorkshire Region,30,0-35,3,"21,33",19.666666666666668,-10,131,487,22
581708EEE2013J,Pass,N,268,M,A Level or Equivalent,20-30%,0,Yorkshire Region,30,0-35,4,"71,75",72.56,-16,230,978,48
581716EEE2013J,Pass,N,268,F,Lower Than A Level,0-10%,0,Ireland,180,0-35,4,"81,25",81.04,-31,289,1109,44
581744EEE2013J,Pass,N,268,M,Lower Than A Level,60-70%,0,South East Region,60,0-35,4,"83,50",82.36,-95,283,1278,41
581755DDD2013J,Fail,N,261,F,A Level or Equivalent,10-20,0,East Anglian Region,60,0-35,1,"63,00",63,-37,32,61,21
581769FFF2013J,Pass,N,268,M,Lower Than A Level,60-70%,0,London Region,60,35-55,12,"88,25",77.17222476016445,-136,1035,4057,262
581770CCC2014J,Withdrawn,N,269,M,A Level or Equivalent,30-40%,0,East Anglian Region,90,0-35,1,"56,00",56,-120,76,231,21
581770FFF2013J,Pass,N,268,M,A Level or Equivalent,30-40%,0,East Anglian Region,60,0-35,12,"73,67",72.40840566468708,-153,553,2176,94
581779FFF2014J,Pass,N,269,F,A Level or Equivalent,40-50%,0,Scotland,60,0-35,12,"79,75",82.2361809045226,-115,644,3001,102
581787FFF2013J,Pass,N,268,M,A Level or Equivalent,60-70%,0,East Anglian Region,120,0-35,12,"78,50",74.76381909547739,-102,700,3174,179
581796FFF2013J,Pass,N,268,M,HE Qualification,10-20,0,Scotland,60,0-35,12,"78,83",69.36866148926451,-100,270,1425,79
581806GGG2013J,Pass,N,261,F,Lower Than A Level,10-20,0,South Region,30,0-35,8,"69,00",,-66,153,458,34
581810FFF2013J,Pass,N,268,M,A Level or Equivalent,50-60%,0,South East Region,60,0-35,12,"69,00",68.5011420740064,-36,575,1943,110
581826BBB2013J,Withdrawn,Y,268,M,A Level or Equivalent,20-30%,0,Wales,60,0-35,3,"80,00",46,-51,115,202,36
581836FFF2013J,Distinction,N,268,M,A Level or Equivalent,40-50%,0,Ireland,150,0-35,12,"84,25",91.18318867062585,-31,1221,5182,181
581838FFF2013J,Pass,N,268,M,A Level or Equivalent,70-80%,0,South Region,90,0-35,12,"66,42",54.89629968021928,-96,317,1540,61
581851EEE2014J,Pass,N,269,M,HE Qualification,90-100%,1,Scotland,30,35-55,4,"76,00",75.88,-88,888,5763,81
581866BBB2014J,Pass,N,262,F,HE Qualification,80-90%,0,Scotland,60,0-35,5,"76,40",70.55,-60,389,1515,94
581877BBB2014J,Pass,Y,262,F,Lower Than A Level,40-50%,0,Yorkshire Region,60,0-35,5,"73,00",65.9,-107,257,708,83
581887EEE2014J,Pass,N,269,F,HE Qualification,"",0,North Region,30,0-35,4,"64,75",64.12,-63,660,3368,58
581889GGG2013J,Fail,N,261,F,A Level or Equivalent,60-70%,0,East Anglian Region,30,35-55,8,"81,75",,-161,198,658,49
581914EEE2013J,Pass,N,268,M,HE Qualification,0-10%,0,Scotland,90,0-35,4,"55,25",53.6,-71,214,957,48
581922DDD2013J,Pass,N,261,F,HE Qualification,70-80%,0,South Region,180,0-35,6,"50,67",42.22428083861531,-63,1255,3949,207
581956GGG2013J,Distinction,N,261,F,Lower Than A Level,80-90%,0,East Anglian Region,30,35-55,9,"86,89",,-60,731,1733,52
581957GGG2014J,Fail,N,269,F,Lower Than A Level,20-30%,0,North Western Region,30,0-35,1,"50,00",,-25,61,173,23
581965GGG2013J,Distinction,N,261,F,Lower Than A Level,90-100%,0,East Anglian Region,30,35-55,9,"90,56",,-130,465,1949,60
582003FFF2013J,Withdrawn,N,268,M,Lower Than A Level,50-60%,0,North Western Region,120,0-35,2,"61,00",61,-144,136,609,42
582005GGG2013J,Withdrawn,Y,261,M,Lower Than A Level,30-40%,0,North Western Region,150,35-55,1,"60,00",,-151,46,105,16
582009DDD2014J,Pass,N,262,F,A Level or Equivalent,0-10%,0,South East Region,60,0-35,6,"92,50",90.8,-64,458,867,123
582026DDD2013J,Fail,N,261,F,Lower Than A Level,40-50%,0,South East Region,120,0-35,1,"45,00",45,-156,44,117,25
582034FFF2014J,Withdrawn,N,269,M,Lower Than A Level,60-70%,0,Yorkshire Region,60,0-35,4,"61,50",63.00000000000001,-23,287,1249,59
582040BBB2014J,Pass,N,262,F,A Level or Equivalent,90-100%,0,South East Region,60,0-35,5,"88,20",85.5,-73,74,140,25
582063FFF2013J,Pass,N,268,M,Lower Than A Level,80-90%,0,East Anglian Region,90,0-35,12,"81,00",83.59159433531292,-150,1337,5357,146
582080FFF2013J,Fail,N,268,M,Lower Than A Level,10-20,0,South East Region,60,35-55,1,"74,00",74,-114,82,188,43
582087EEE2013J,Pass,N,268,M,Lower Than A Level,40-50%,0,Scotland,90,0-35,4,"84,00",83.4,-101,666,2961,58
582093BBB2013J,Fail,N,268,F,Lower Than A Level,50-60%,0,East Midlands Region,60,35-55,1,"56,00",56,-18,12,31,7
582094EEE2014J,Pass,N,269,M,A Level or Equivalent,90-100%,1,Wales,30,0-35,4,"90,50",90.2,-8,499,2469,50
582108FFF2013J,Pass,N,268,M,A Level or Equivalent,10-20,0,London Region,90,0-35,12,"65,08",59.88305162174508,-149,611,2452,101
